"species_sci"	"sample"	"study"	"pub_stranded"	"n_reads"	"failed"	"strand_fwd"	"strand_rev"	"max_strand"	"max_strand_no_fail"	"aligned"	"percent_aligned"	"test_stranded"	"flag"
"h. sapiens"	"SRR4016944"	"PRJNA338329"	"Unstranded"	200000	0.1223	0.4378	0.4399	0.4399	0.501196308533668	179545	0.897725	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016945"	"PRJNA338329"	"Unstranded"	200000	0.1229	0.4395	0.4376	0.4395	0.50108311481017	180184	0.90092	"Unstranded"	"Passed"
"h. sapiens"	"SRR5115115"	"PRJNA357628"	"Stranded"	200000	0.1002	0.0052	0.8946	0.8946	0.994220937986219	169778	0.84889	"Stranded"	"Passed"
"h. sapiens"	"SRR5115116"	"PRJNA357628"	"Stranded"	200000	0.0496	0.0026	0.9478	0.9478	0.99726430976431	176628	0.88314	"Stranded"	"Passed"
"h. sapiens"	"SRR5115117"	"PRJNA357628"	"Stranded"	200000	0.0918	0.0047	0.9034	0.9034	0.99482435855082	141670	0.70835	"Stranded"	"Passed"
"h. sapiens"	"SRR5350614"	"PRJNA379443"	"Unstranded"	200000	0.1275	0.4383	0.4342	0.4383	0.502349570200573	171325	0.856625	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350615"	"PRJNA379443"	"Unstranded"	200000	0.1234	0.4409	0.4357	0.4409	0.502966005019393	176152	0.88076	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350616"	"PRJNA379443"	"Unstranded"	200000	0.1321	0.4348	0.4331	0.4348	0.50097937550409	171374	0.85687	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575722"	"PRJNA387175"	"Unstranded"	200000	0.1384	0.4315	0.4301	0.4315	0.500812441968431	117210	0.58605	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575723"	"PRJNA387175"	"Unstranded"	200000	0.1335	0.4338	0.4327	0.4338	0.500634737449509	145044	0.72522	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575724"	"PRJNA387175"	"Unstranded"	200000	0.1365	0.4327	0.4307	0.4327	0.501158211721103	145645	0.728225	"Unstranded"	"Passed"
"h. sapiens"	"SRR7146227"	"PRJNA470932"	"Stranded"	200000	0.1121	0.0052	0.8827	0.8827	0.994143484626647	171909	0.859545	"Stranded"	"Passed"
"h. sapiens"	"SRR7146228"	"PRJNA470932"	"Stranded"	200000	0.1127	0.0059	0.8814	0.8814	0.993350614222923	171493	0.857465	"Stranded"	"Passed"
"h. sapiens"	"SRR7146229"	"PRJNA470932"	"Stranded"	200000	0.1106	0.0047	0.8847	0.8847	0.994715538565325	171926	0.85963	"Stranded"	"Passed"
"h. sapiens"	"SRR7759712"	"PRJNA488107"	"Unstranded"	200000	0.1057	0.4636	0.4307	0.4636	0.518394274851839	96109	0.480545	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759713"	"PRJNA488107"	"Unstranded"	200000	0.1467	0.4314	0.4219	0.4314	0.505566623696238	110348	0.55174	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759714"	"PRJNA488107"	"Unstranded"	200000	0.0362	0.4643	0.4995	0.4995	0.518261050010376	81626	0.40813	"Unstranded"	"Failed"
"h. sapiens"	"SRR7890155"	"PRJNA492497"	"Stranded"	200000	0.1179	0.0246	0.8574	0.8574	0.972108843537415	87501	0.437505	"Stranded"	"Passed"
"h. sapiens"	"SRR7890156"	"PRJNA492497"	"Stranded"	200000	0.1179	0.0245	0.8576	0.8576	0.972225371273098	85214	0.42607	"Stranded"	"Passed"
"h. sapiens"	"SRR7890157"	"PRJNA492497"	"Stranded"	200000	0.1366	0.0235	0.8399	0.8399	0.972782024554089	119470	0.59735	"Stranded"	"Passed"
"h. sapiens"	"SRR934360"	"PRJNA211959"	"Unstranded"	200000	0.1412	0.432	0.4267	0.432	0.503086060323745	183341	0.916705	"Unstranded"	"Passed"
"h. sapiens"	"SRR934361"	"PRJNA211959"	"Unstranded"	200000	0.1428	0.4327	0.4245	0.4327	0.504783014465702	173290	0.86645	"Unstranded"	"Passed"
"h. sapiens"	"SRR10223738"	"PRJNA575571"	"Stranded"	2000000	0.1254	0.0029	0.8717	0.8717	0.996684198490739	1804802	0.902401	"Stranded"	"Passed"
"h. sapiens"	"SRR10223739"	"PRJNA575571"	"Stranded"	2000000	0.1308	0.0039	0.8653	0.8653	0.995513115508514	1760853	0.8804265	"Stranded"	"Passed"
"h. sapiens"	"SRR10223740"	"PRJNA575571"	"Stranded"	2000000	0.1344	0.0067	0.8589	0.8589	0.992259704251386	1659321	0.8296605	"Stranded"	"Passed"
"h. sapiens"	"SRR10894924"	"PRJNA601238"	"Stranded"	2000000	0.1246	0.0061	0.8693	0.8693	0.993031756911126	1610246	0.805123	"Stranded"	"Passed"
"h. sapiens"	"SRR10894925"	"PRJNA601238"	"Stranded"	2000000	0.1144	0.0074	0.8782	0.8782	0.991644083107498	1510559	0.7552795	"Stranded"	"Passed"
"h. sapiens"	"SRR10894926"	"PRJNA601238"	"Stranded"	2000000	0.1263	0.0047	0.869	0.869	0.99462057914616	1612619	0.8063095	"Stranded"	"Passed"
"h. sapiens"	"SRR1554436"	"PRJNA258522"	"Stranded"	2000000	0.1193	0.0013	0.8794	0.8794	0.998523901442035	1793190	0.896595	"Stranded"	"Passed"
"h. sapiens"	"SRR1554437"	"PRJNA258522"	"Stranded"	2000000	0.1143	0.0012	0.8845	0.8845	0.998645139437733	1810131	0.9050655	"Stranded"	"Passed"
"h. sapiens"	"SRR1554438"	"PRJNA258522"	"Stranded"	2000000	0.1169	0.0014	0.8817	0.8817	0.99841467557468	1795581	0.8977905	"Stranded"	"Passed"
"h. sapiens"	"SRR1714481"	"PRJNA270371"	"Stranded"	2000000	0.1215	0.825	0.0536	0.825	0.938993853858411	775191	0.3875955	"Stranded"	"Passed"
"h. sapiens"	"SRR1714483"	"PRJNA270371"	"Stranded"	2000000	0.1218	0.8487	0.0294	0.8487	0.966518619747181	1441219	0.7206095	"Stranded"	"Passed"
"h. sapiens"	"SRR1817386"	"PRJNA276277"	"Stranded"	2000000	0.1168	0.0081	0.875	0.875	0.990827765824935	1820205	0.9101025	"Stranded"	"Passed"
"h. sapiens"	"SRR1817387"	"PRJNA276277"	"Stranded"	2000000	0.1281	0.0097	0.8622	0.8622	0.988874870971442	1817877	0.9089385	"Stranded"	"Passed"
"h. sapiens"	"SRR2043005"	"PRJNA285124"	"Unstranded"	2000000	0.1297	0.0027	0.8676	0.8676	0.996897621509824	1842855	0.9214275	"Stranded"	"Failed"
"h. sapiens"	"SRR2043006"	"PRJNA285124"	"Unstranded"	2000000	0.1295	0.002	0.8684	0.8684	0.997702205882353	1772335	0.8861675	"Stranded"	"Failed"
"h. sapiens"	"SRR2043007"	"PRJNA285124"	"Unstranded"	2000000	0.1309	0.0026	0.8665	0.8665	0.997008399493729	1812934	0.906467	"Stranded"	"Failed"
"h. sapiens"	"SRR2184428"	"PRJNA293984"	"Stranded"	2000000	0.1283	0.4348	0.4369	0.4369	0.50120454284731	1803141	0.9015705	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184429"	"PRJNA293984"	"Stranded"	2000000	0.1279	0.4337	0.4383	0.4383	0.502637614678899	1784479	0.8922395	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184430"	"PRJNA293984"	"Stranded"	2000000	0.1318	0.4331	0.4351	0.4351	0.501151808339092	1780138	0.890069	"Unstranded"	"Failed"
"h. sapiens"	"SRR2891494"	"PRJNA301012"	"Unstranded"	2000000	0.1217	0.0121	0.8662	0.8662	0.986223386086759	1785775	0.8928875	"Stranded"	"Failed"
"h. sapiens"	"SRR2891495"	"PRJNA301012"	"Unstranded"	2000000	0.1249	0.0091	0.866	0.866	0.989601188435607	1779930	0.889965	"Stranded"	"Failed"
"h. sapiens"	"SRR2891496"	"PRJNA301012"	"Unstranded"	2000000	0.1252	0.0083	0.8666	0.8666	0.990513201508744	1792739	0.8963695	"Stranded"	"Failed"
"h. sapiens"	"SRR2927744"	"PRJNA301364"	"Stranded"	2000000	0.1291	0.0339	0.837	0.837	0.961074750258353	725372	0.362686	"Stranded"	"Passed"
"h. sapiens"	"SRR2927745"	"PRJNA301364"	"Stranded"	2000000	0.1274	0.0481	0.8245	0.8245	0.944877377950951	622803	0.3114015	"Stranded"	"Passed"
"h. sapiens"	"SRR2927746"	"PRJNA301364"	"Stranded"	2000000	0.1301	0.0359	0.834	0.834	0.958730888607886	711503	0.3557515	"Stranded"	"Passed"
"h. sapiens"	"SRR3176269"	"PRJNA312400"	"Unstranded"	2000000	0.1356	0.0034	0.861	0.861	0.996066635816752	1593223	0.7966115	"Stranded"	"Failed"
"h. sapiens"	"SRR3176270"	"PRJNA312400"	"Unstranded"	2000000	0.1402	0.0031	0.8567	0.8567	0.996394510351244	1594231	0.7971155	"Stranded"	"Failed"
"h. sapiens"	"SRR3176271"	"PRJNA312400"	"Unstranded"	2000000	0.1391	0.0036	0.8573	0.8573	0.995818329655012	1600749	0.8003745	"Stranded"	"Failed"
"h. sapiens"	"SRR3228429"	"PRJNA315294"	"Stranded"	2000000	0.1082	0.0049	0.8869	0.8869	0.994505494505495	1555926	0.777963	"Stranded"	"Passed"
"h. sapiens"	"SRR3228430"	"PRJNA315294"	"Stranded"	2000000	0.113	0.0055	0.8815	0.8815	0.993799323562571	1543799	0.7718995	"Stranded"	"Passed"
"h. sapiens"	"SRR3228431"	"PRJNA315294"	"Stranded"	2000000	0.1212	0.0077	0.8711	0.8711	0.991238051888939	1411107	0.7055535	"Stranded"	"Passed"
"h. sapiens"	"SRR3727795"	"PRJNA327180"	"Unstranded"	2000000	0.1345	0.4317	0.4338	0.4338	0.501213171577123	1781690	0.890845	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727796"	"PRJNA327180"	"Unstranded"	2000000	0.135	0.4317	0.4333	0.4333	0.500924855491329	1628726	0.814363	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727797"	"PRJNA327180"	"Unstranded"	2000000	0.131	0.4346	0.4344	0.4346	0.500115074798619	1682408	0.841204	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016943"	"PRJNA338329"	"Unstranded"	2000000	0.1121	0.4448	0.4431	0.4448	0.500957315012952	1780114	0.890057	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016944"	"PRJNA338329"	"Unstranded"	2000000	0.1253	0.4375	0.4372	0.4375	0.500171487367097	1794469	0.8972345	"Unstranded"	"Passed"
"h. sapiens"	"SRR5115115"	"PRJNA357628"	"Stranded"	2000000	0.0998	0.0051	0.8951	0.8951	0.994334592312819	1698560	0.84928	"Stranded"	"Passed"
"h. sapiens"	"SRR5115116"	"PRJNA357628"	"Stranded"	2000000	0.0504	0.0029	0.9467	0.9467	0.996946082561078	1762855	0.8814275	"Stranded"	"Passed"
"h. sapiens"	"SRR5115117"	"PRJNA357628"	"Stranded"	2000000	0.0927	0.0048	0.9026	0.9026	0.994710160899273	1415315	0.7076575	"Stranded"	"Passed"
"h. sapiens"	"SRR5350614"	"PRJNA379443"	"Unstranded"	2000000	0.1301	0.4354	0.4345	0.4354	0.500517300839177	1713586	0.856793	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350615"	"PRJNA379443"	"Unstranded"	2000000	0.129	0.4359	0.4351	0.4359	0.500459242250287	1762350	0.881175	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575722"	"PRJNA387175"	"Unstranded"	2000000	0.1437	0.4287	0.4276	0.4287	0.500642298259956	1173337	0.5866685	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575723"	"PRJNA387175"	"Unstranded"	2000000	0.1338	0.4343	0.4319	0.4343	0.501385361348418	1449367	0.7246835	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575724"	"PRJNA387175"	"Unstranded"	2000000	0.139	0.4305	0.4305	0.4305	0.5	1460188	0.730094	"Unstranded"	"Passed"
"h. sapiens"	"SRR7146227"	"PRJNA470932"	"Stranded"	2000000	0.1134	0.0055	0.881	0.881	0.993795826283136	1718264	0.859132	"Stranded"	"Passed"
"h. sapiens"	"SRR7146228"	"PRJNA470932"	"Stranded"	2000000	0.1133	0.0056	0.8812	0.8812	0.993685160126297	1715207	0.8576035	"Stranded"	"Passed"
"h. sapiens"	"SRR7146229"	"PRJNA470932"	"Stranded"	2000000	0.1103	0.0047	0.885	0.885	0.994717320445094	1717028	0.858514	"Stranded"	"Passed"
"h. sapiens"	"SRR7759712"	"PRJNA488107"	"Unstranded"	2000000	0.2103	0.4036	0.3862	0.4036	0.511015446948595	1516840	0.75842	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759713"	"PRJNA488107"	"Unstranded"	2000000	0.2087	0.4017	0.3895	0.4017	0.507709807886754	1748788	0.874394	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759714"	"PRJNA488107"	"Unstranded"	2000000	0.2955	0.3439	0.3605	0.3605	0.511783077796707	1756070	0.878035	"Unstranded"	"Failed"
"h. sapiens"	"SRR7890155"	"PRJNA492497"	"Stranded"	2000000	0.1202	0.0243	0.8554	0.8554	0.97237694668637	876704	0.438352	"Stranded"	"Passed"
"h. sapiens"	"SRR7890156"	"PRJNA492497"	"Stranded"	2000000	0.1204	0.0249	0.8547	0.8547	0.971691678035471	846578	0.423289	"Stranded"	"Passed"
"h. sapiens"	"SRR7890157"	"PRJNA492497"	"Stranded"	2000000	0.1377	0.0237	0.8386	0.8386	0.972515365881944	1196849	0.5984245	"Stranded"	"Passed"
"h. sapiens"	"SRR934360"	"PRJNA211959"	"Unstranded"	2000000	0.1398	0.4336	0.4266	0.4336	0.504068821204371	1833477	0.9167385	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613921"	"PRJNA264018"	"Unstranded"	1000	0.023	0.469	0.508	0.508	0.519959058341863	663	0.663	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613922"	"PRJNA264018"	"Unstranded"	1000	0.03	0.481	0.489	0.489	0.504123711340206	692	0.692	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613923"	"PRJNA264018"	"Unstranded"	1000	0.034	0.471	0.495	0.495	0.512422360248447	685	0.685	"Unstranded"	"Passed"
"a. thaliana"	"SRR2088866"	"PRJNA289110"	"Stranded"	1000	0.038	0.933	0.029	0.933	0.96985446985447	865	0.865	"Stranded"	"Passed"
"a. thaliana"	"SRR2088867"	"PRJNA289110"	"Stranded"	1000	0.028	0.931	0.041	0.931	0.957818930041152	896	0.896	"Stranded"	"Passed"
"a. thaliana"	"SRR3087773"	"PRJNA308080"	"Stranded"	1000	0.026	0.466	0.508	0.508	0.521560574948665	586	0.586	"Unstranded"	"Failed"
"a. thaliana"	"SRR3403539"	"PRJNA318918"	"Unstranded"	1000	0.021	0.472	0.507	0.507	0.517875383043922	939	0.939	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403540"	"PRJNA318918"	"Unstranded"	1000	0.03	0.542	0.428	0.542	0.558762886597938	954	0.954	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403541"	"PRJNA318918"	"Unstranded"	1000	0.02	0.521	0.459	0.521	0.531632653061225	963	0.963	"Unstranded"	"Passed"
"a. thaliana"	"SRR3992506"	"PRJNA336058"	"Stranded"	1000	0.047	0.458	0.495	0.495	0.519412381951731	875	0.875	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992507"	"PRJNA336058"	"Stranded"	1000	0.033	0.494	0.473	0.494	0.510858324715615	956	0.956	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992508"	"PRJNA336058"	"Stranded"	1000	0.035	0.45	0.515	0.515	0.533678756476684	966	0.966	"Unstranded"	"Failed"
"a. thaliana"	"SRR4119790"	"PRJNA341576"	"Unstranded"	1000	0.032	0.48	0.488	0.488	0.504132231404959	948	0.948	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119791"	"PRJNA341576"	"Unstranded"	1000	0.033	0.485	0.482	0.485	0.501551189245088	930	0.93	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119792"	"PRJNA341576"	"Unstranded"	1000	0.022	0.488	0.49	0.49	0.501022494887526	935	0.935	"Unstranded"	"Passed"
"a. thaliana"	"SRR5112408"	"PRJNA357502"	"Stranded"	1000	0.023	0.009	0.968	0.968	0.99078812691914	971	0.971	"Stranded"	"Passed"
"a. thaliana"	"SRR5112409"	"PRJNA357502"	"Stranded"	1000	0.024	0.004	0.972	0.972	0.995901639344262	956	0.956	"Stranded"	"Passed"
"a. thaliana"	"SRR5121376"	"PRJNA358157"	"Unstranded"	1000	0.049	0.456	0.495	0.495	0.520504731861199	990	0.99	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121377"	"PRJNA358157"	"Unstranded"	1000	0.041	0.494	0.465	0.494	0.515119916579771	987	0.987	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121378"	"PRJNA358157"	"Unstranded"	1000	0.027	0.494	0.479	0.494	0.507708119218911	913	0.913	"Unstranded"	"Passed"
"a. thaliana"	"SRR5244313"	"PRJNA374044"	"Stranded"	1000	0.042	0.002	0.956	0.956	0.997912317327766	899	0.899	"Stranded"	"Passed"
"a. thaliana"	"SRR5244314"	"PRJNA374044"	"Stranded"	1000	0.035	0.003	0.962	0.962	0.996891191709845	879	0.879	"Stranded"	"Passed"
"a. thaliana"	"SRR5244315"	"PRJNA374044"	"Stranded"	1000	0.019	0.009	0.972	0.972	0.990825688073394	940	0.94	"Stranded"	"Passed"
"a. thaliana"	"SRR5313799"	"PRJNA378128"	"Stranded"	1000	0.024	0.03	0.946	0.946	0.969262295081967	969	0.969	"Stranded"	"Passed"
"a. thaliana"	"SRR5313800"	"PRJNA378128"	"Stranded"	1000	0.029	0.089	0.882	0.882	0.908341915550978	970	0.97	"Stranded"	"Passed"
"a. thaliana"	"SRR5483618"	"PRJNA384596"	"Stranded"	1000	0.036	0.009	0.955	0.955	0.990663900414938	958	0.958	"Stranded"	"Passed"
"a. thaliana"	"SRR5483619"	"PRJNA384596"	"Stranded"	1000	0.029	0	0.971	0.971	1	976	0.976	"Stranded"	"Passed"
"a. thaliana"	"SRR5483620"	"PRJNA384596"	"Stranded"	1000	0.023	0.002	0.975	0.975	0.997952917093142	948	0.948	"Stranded"	"Passed"
"a. thaliana"	"SRR5588566"	"PRJNA387601"	"Unstranded"	1000	0.029	0.453	0.518	0.518	0.533470648815654	942	0.942	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588567"	"PRJNA387601"	"Unstranded"	1000	0.04	0.511	0.449	0.511	0.532291666666667	915	0.915	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588568"	"PRJNA387601"	"Unstranded"	1000	0.04	0.424	0.536	0.536	0.558333333333333	881	0.881	"Unstranded"	"Passed"
"a. thaliana"	"SRR5618242"	"PRJNA388207"	"Stranded"	1000	0.043	0.879	0.078	0.879	0.918495297805643	928	0.928	"Stranded"	"Passed"
"a. thaliana"	"SRR5618243"	"PRJNA388207"	"Stranded"	1000	0.037	0.906	0.057	0.906	0.940809968847352	936	0.936	"Stranded"	"Passed"
"a. thaliana"	"SRR5618244"	"PRJNA388207"	"Stranded"	1000	0.055	0.889	0.056	0.889	0.940740740740741	950	0.95	"Stranded"	"Passed"
"a. thaliana"	"SRR5640546"	"PRJNA388948"	"Stranded"	1000	0.039	0	0.961	0.961	1	975	0.975	"Stranded"	"Passed"
"a. thaliana"	"SRR5640547"	"PRJNA388948"	"Stranded"	1000	0.037	0.002	0.961	0.961	0.997923156801661	980	0.98	"Stranded"	"Passed"
"a. thaliana"	"SRR5640548"	"PRJNA388948"	"Stranded"	1000	0.027	0.003	0.97	0.97	0.996916752312436	979	0.979	"Stranded"	"Passed"
"a. thaliana"	"SRR6687547"	"PRJNA433501"	"Unstranded"	1000	0.039	0.951	0.01	0.951	0.989594172736733	873	0.873	"Stranded"	"Failed"
"a. thaliana"	"SRR6687548"	"PRJNA433501"	"Unstranded"	1000	0.051	0.944	0.005	0.944	0.994731296101159	897	0.897	"Stranded"	"Failed"
"a. thaliana"	"SRR6687549"	"PRJNA433501"	"Unstranded"	1000	0.034	0.962	0.004	0.962	0.995859213250518	900	0.9	"Stranded"	"Failed"
"a. thaliana"	"SRR7500504"	"PRJNA480268"	"Stranded"	1000	0.025	0.085	0.89	0.89	0.912820512820513	891	0.891	"Stranded"	"Failed"
"a. thaliana"	"SRR7500505"	"PRJNA480268"	"Stranded"	1000	0.044	0.068	0.888	0.888	0.928870292887029	874	0.874	"Stranded"	"Passed"
"a. thaliana"	"SRR7500506"	"PRJNA480268"	"Stranded"	1000	0.034	0.102	0.864	0.864	0.894409937888199	863	0.863	"Stranded"	"Failed"
"a. thaliana"	"SRR7706470"	"PRJNA486520"	"Stranded"	1000	0.042	0.017	0.941	0.941	0.982254697286013	747	0.747	"Stranded"	"Passed"
"a. thaliana"	"SRR7706471"	"PRJNA486520"	"Stranded"	1000	0.043	0.006	0.951	0.951	0.993730407523511	749	0.749	"Stranded"	"Passed"
"a. thaliana"	"SRR7706472"	"PRJNA486520"	"Stranded"	1000	0.046	0.018	0.936	0.936	0.981132075471698	730	0.73	"Stranded"	"Passed"
"a. thaliana"	"SRR8249024"	"PRJNA507243"	"Unstranded"	1000	0.037	0.46	0.503	0.503	0.522326064382139	762	0.762	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249025"	"PRJNA507243"	"Unstranded"	1000	0.051	0.501	0.448	0.501	0.527924130663857	664	0.664	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249026"	"PRJNA507243"	"Unstranded"	1000	0.017	0.503	0.48	0.503	0.511698880976602	944	0.944	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368635"	"PRJNA511671"	"Unstranded"	1000	0.048	0.514	0.438	0.514	0.539915966386555	978	0.978	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368636"	"PRJNA511671"	"Unstranded"	1000	0.024	0.488	0.488	0.488	0.5	970	0.97	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368637"	"PRJNA511671"	"Unstranded"	1000	0.032	0.481	0.487	0.487	0.503099173553719	962	0.962	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844291"	"PRJNA556865"	"Unstranded"	1000	0.034	0.467	0.499	0.499	0.51656314699793	976	0.976	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844292"	"PRJNA556865"	"Unstranded"	1000	0.031	0.489	0.48	0.489	0.504643962848297	977	0.977	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844293"	"PRJNA556865"	"Unstranded"	1000	0.042	0.486	0.472	0.486	0.507306889352818	981	0.981	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613921"	"PRJNA264018"	"Unstranded"	10000	0.0244	0.4785	0.4971	0.4971	0.509532595325953	6415	0.6415	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613922"	"PRJNA264018"	"Unstranded"	10000	0.0317	0.4814	0.4869	0.4869	0.502840028916658	6941	0.6941	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613923"	"PRJNA264018"	"Unstranded"	10000	0.0302	0.4916	0.4782	0.4916	0.506908640956898	6848	0.6848	"Unstranded"	"Passed"
"a. thaliana"	"SRR2088865"	"PRJNA289110"	"Stranded"	10000	0.0269	0.9293	0.0438	0.9293	0.954989209742061	9073	0.9073	"Stranded"	"Passed"
"a. thaliana"	"SRR2088866"	"PRJNA289110"	"Stranded"	10000	0.0395	0.9327	0.0278	0.9327	0.971056741280583	8512	0.8512	"Stranded"	"Passed"
"a. thaliana"	"SRR2088867"	"PRJNA289110"	"Stranded"	10000	0.0358	0.9301	0.0341	0.9301	0.964633893383116	8917	0.8917	"Stranded"	"Passed"
"a. thaliana"	"SRR3087771"	"PRJNA308080"	"Stranded"	10000	0.0523	0.4821	0.4656	0.4821	0.508705286483064	9263	0.9263	"Unstranded"	"Failed"
"a. thaliana"	"SRR3087773"	"PRJNA308080"	"Stranded"	10000	0.0313	0.4885	0.4802	0.4885	0.504284092082172	6067	0.6067	"Unstranded"	"Failed"
"a. thaliana"	"SRR3403539"	"PRJNA318918"	"Unstranded"	10000	0.0232	0.4837	0.4931	0.4931	0.50481162981163	9486	0.9486	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403540"	"PRJNA318918"	"Unstranded"	10000	0.0299	0.4921	0.478	0.4921	0.507267292031749	9647	0.9647	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403541"	"PRJNA318918"	"Unstranded"	10000	0.0304	0.4899	0.4797	0.4899	0.505259900990099	9580	0.958	"Unstranded"	"Passed"
"a. thaliana"	"SRR3992506"	"PRJNA336058"	"Stranded"	10000	0.0396	0.4762	0.4842	0.4842	0.504164931278634	8656	0.8656	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992507"	"PRJNA336058"	"Stranded"	10000	0.0348	0.4699	0.4953	0.4953	0.513157894736842	9573	0.9573	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992508"	"PRJNA336058"	"Stranded"	10000	0.0354	0.472	0.4926	0.4926	0.510678001244039	9572	0.9572	"Unstranded"	"Failed"
"a. thaliana"	"SRR4119790"	"PRJNA341576"	"Unstranded"	10000	0.0318	0.4769	0.4913	0.4913	0.507436480066102	9556	0.9556	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119791"	"PRJNA341576"	"Unstranded"	10000	0.028	0.4736	0.4984	0.4984	0.512757201646091	9303	0.9303	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119792"	"PRJNA341576"	"Unstranded"	10000	0.0312	0.4955	0.4733	0.4955	0.511457473162675	9322	0.9322	"Unstranded"	"Passed"
"a. thaliana"	"SRR5112407"	"PRJNA357502"	"Stranded"	10000	0.0236	0.0054	0.971	0.971	0.994469479721426	9851	0.9851	"Stranded"	"Passed"
"a. thaliana"	"SRR5112408"	"PRJNA357502"	"Stranded"	10000	0.0263	0.0064	0.9673	0.9673	0.99342713361405	9673	0.9673	"Stranded"	"Passed"
"a. thaliana"	"SRR5112409"	"PRJNA357502"	"Stranded"	10000	0.0269	0.0035	0.9696	0.9696	0.996403247353818	9626	0.9626	"Stranded"	"Passed"
"a. thaliana"	"SRR5121376"	"PRJNA358157"	"Unstranded"	10000	0.0354	0.4832	0.4814	0.4832	0.500933029234916	9831	0.9831	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121377"	"PRJNA358157"	"Unstranded"	10000	0.0375	0.482	0.4805	0.482	0.500779220779221	9835	0.9835	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121378"	"PRJNA358157"	"Unstranded"	10000	0.0353	0.4874	0.4773	0.4874	0.505234788017	9221	0.9221	"Unstranded"	"Passed"
"a. thaliana"	"SRR5244313"	"PRJNA374044"	"Stranded"	10000	0.0268	0.0051	0.9681	0.9681	0.994759556103576	8902	0.8902	"Stranded"	"Passed"
"a. thaliana"	"SRR5244314"	"PRJNA374044"	"Stranded"	10000	0.0321	0.0042	0.9637	0.9637	0.995660708750904	8874	0.8874	"Stranded"	"Passed"
"a. thaliana"	"SRR5244315"	"PRJNA374044"	"Stranded"	10000	0.0264	0.0047	0.9689	0.9689	0.995172555464256	9240	0.924	"Stranded"	"Passed"
"a. thaliana"	"SRR5313798"	"PRJNA378128"	"Stranded"	10000	0.0256	0.0065	0.9679	0.9679	0.993329228243021	9644	0.9644	"Stranded"	"Passed"
"a. thaliana"	"SRR5313799"	"PRJNA378128"	"Stranded"	10000	0.0272	0.0257	0.9471	0.9471	0.973581414473684	9676	0.9676	"Stranded"	"Passed"
"a. thaliana"	"SRR5313800"	"PRJNA378128"	"Stranded"	10000	0.0274	0.0807	0.8919	0.8919	0.917026526835287	9641	0.9641	"Stranded"	"Passed"
"a. thaliana"	"SRR5483618"	"PRJNA384596"	"Stranded"	10000	0.0339	0.0036	0.9625	0.9625	0.996273677673119	9729	0.9729	"Stranded"	"Passed"
